ID_PRODUTO;CODIGO;PRODUTO;CUSTO;VENDA;STATUS
6117;7899975800769;SORV. LACTA 3 CHOCOLATES;31,90;31,90;Ativo
6119;7899975802534;SORV. LACTA DIAMANTE NEGRO;34,90;34,90;Ativo
6087;7899975800929;SORV. LACTA DIAMANTE NEGRO;14,00;14,00;Ativo
6116;7899975800905;SORV. LACTA DIAMANTE NEGRO POTE;31,90;31,90;Ativo
6118;7899975800752;SORV. LACTA LAKA;31,90;31,90;Ativo
6114;7899975802121;SORV. LAFRUTTA ABACAXI+COCO;29,90;29,90;Ativo
6115;7899975802107;SORV. LAFRUTTA COCO+FRAMBOESA;29,90;29,90;Ativo
6089;7899975802718;SORV. LAFRUTTA LIMAO;6,00;6,00;Ativo
6112;7899975802114;SORV. LAFRUTTA MANGA+MORANGO COM CHIA;29,90;29,90;Ativo
6088;7899975802657;SORV. LAFRUTTA MORANGO AO LEITE;6,50;6,50;Ativo
6090;7899975802701;SORV. LAFRUTTA UVA;6,00;6,00;Ativo
6113;7899975802138;SORV. LAFRUTTA UVA+LIMAO;29,90;29,90;Ativo
6085;7899975800912;SORV. LAKA;14,00;14,00;Ativo
6086;7899975802145;SORV. LAKA OREO;14,00;14,00;Ativo
6121;7899975802589;SORV. LAKA OREO;34,90;34,90;Ativo
6078;7899975802602;SORV. MEGA ALFAJOR;14,00;14,00;Ativo
6081;7891000120057;SORV. MEGA AMENDOAS;14,00;14,00;Ativo
6080;7899975802091;SORV. MEGA CHEESECAKE;13,00;13,00;Ativo
6077;7891000100660;SORV. MEGA CLASSICO;0,00;13,00;Ativo
6079;7899975800233;SORV. MEGA COOKIES E CREAM;13,00;13,00;Ativo
5852;7899975800684;SORV. MOCA BRIGADEIRO 63G;0,00;8,00;Ativo
6099;7899975802183;SORV. MOCA BRIGADEIRO DUO CONE;11,00;11,00;Ativo
6084;7899975800028;SORV. MOCA LEITE CONDENSADO;7,50;7,50;Ativo
6103;7899975801971;SORV. NESTLE CHAMBINHO;29,90;29,90;Ativo
6108;7891000106945;SORV. NESTLE GALAK;31,90;31,90;Ativo
6105;7891000106808;SORV. NESTLE MOCA BRIGADEIRO;31,90;31,90;Ativo
6104;7899975800035;SORV. NESTLE MOCA DOCERIA;31,90;31,90;Ativo
6109;7891000106969;SORV. NESTLE NAPOLITANO ESPECIALIDADES;31,90;31,90;Ativo
6100;7899975800585;SORV. NESTLE NAPOLITANO FLOCOS;24,90;24,90;Ativo
6106;7891000106907;SORV. NESTLE PRESTIGIO;31,90;31,90;Ativo
6107;7891000106921;SORV. NESTLE SENSACAO;31,90;31,90;Ativo
6102;7899975802466;SORV. NESTLE TRAD. CHOCOLATE;24,90;24,90;Ativo
6101;7891000120507;SORV. NESTLE TRAD. CREME;24,90;24,90;Ativo
6129;7899975801957;SORV. NOBRELLI CHOCOLATE;15,90;15,90;Ativo
6130;7899975801940;SORV. NOBRELLI MORANGO;15,90;15,90;Ativo
6126;7899975801551;SORV. NOBRELLI TRAD. CREME;18,90;18,90;Ativo
6127;7899975801544;SORV. NOBRELLI TRAD. FLOCOS;18,90;18,90;Ativo
6128;7899975801568;SORV. NOBRELLI TRAD. NAPOLITANO;18,90;18,90;Ativo
6091;7899975802152;SORV. OREO CONE;11,00;11,00;Ativo
6092;7899975800523;SORV. OREO PICOLE;14,00;14,00;Ativo
6110;7899975802619;SORV. OREO POTE;34,90;34,90;Ativo
6093;7899975800509;SORV. OREO SANDWICH BAUNILHA;14,00;14,00;Ativo
6094;7899975801612;SORV. OREO SANDWICH CHOCOLATE;14,00;14,00;Ativo
6083;7891000105788;SORV. PRESTIGIO;11,00;11,00;Ativo
602;789100;SORV. PRESTIGIO NESTLE 54G;0,00;9,99;Ativo
6098;7899975802169;SORV. SERENATA DE AMOR CONE;11,00;11,00;Ativo
6120;7899975802497;SORV. SONHO DE VALSA;34,90;34,90;Ativo
6125;7899975802831;SORV. TENTAZIONE BANOFFE;29,90;29,90;Ativo
6122;7899975802527;SORV. TENTAZIONE GREGO;29,90;29,90;Ativo
6124;7899975802510;SORV. TENTAZIONE MORANGO;29,90;29,90;Ativo
6123;7899975802503;SORV. TENTAZIONE TRUFADINHO;29,90;29,90;Ativo
5857;7891000100622;SORV. TRUFA BRANCA MEGA 71G;0,00;14,00;Ativo
3501;7898901197102;SORV.SURPREENDENTE F VERM. 1.8L;18,00;27,99;Ativo
3502;7898213620251;SORV.SURPREENDENTE LAMBADA.1.8L;20,00;27,99;Ativo
5483;7898558440897;SORV.SURPREENDENTE TRUFADO. 1.8L;26,10;29,99;Ativo
10622;7898624020015;SORVETE  SKIMO MINI BOMBOM;9,95;14,00;Ativo
5429;745240220732;SORVETE ABACAXI AO VINHO FAVORITOS;0,00;8,50;Ativo
5438;7898558440019;SORVETE ABACAXI FRUTA NO PALITO;2,05;3,50;Ativo
5497;7899975800042;SORVETE BATON GAROTO;3,70;5,50;Ativo
5427;7898901196242;SORVETE BROWNIE PREMIUM;0,00;9,40;Ativo
5425;7895098758239;SORVETE BRUKITO PREMIUM;1,25;1,99;Ativo
5431;7896549202769;SORVETE BRULAC FAVORITOS;2,50;4,50;Ativo
3136;7898901197799;SORVETE BRUNA BRUNICÓRNIO 60G;3,80;5,50;Ativo
3134;7897548021344;SORVETE BRUNA PÉ DE MOLEQUE 70G;0,00;4,50;Ativo
3137;7896549202547;SORVETE BRUNA SUPER NAPOLITANO 70G;4,00;5,50;Ativo
5439;745110275275;SORVETE BRUNA ZERO MANGA;6,00;6,00;Ativo
5432;7897548020613;SORVETE BRUNETTO BRIGADEIRO FAVORITOS;9,00;9,00;Ativo
5433;7897548020606;SORVETE BRUNETTO CROCANTE FAVORITOS;0,00;9,00;Ativo
5430;745240220725;SORVETE BRUNIX FAVORITOS;0,00;7,00;Ativo
5450;619205109465;SORVETE CEU AZUL;1,90;1,90;Ativo
10079;7898473366456;sorvete coffe malte 65g;6,00;7,50;Ativo
6576;7899975802800;SORVETE CONE OREO 62G;10,00;11,00;Ativo
10781;7898968561038;SORVETE COOKIE 65G;5,81;9,00;Ativo
3672;7895098758345;SORVETE COOKIES 70G;6,23;10,50;Ativo
7423;745110275206;SORVETE COPAO FLOCOS 150G;6,45;8,99;Ativo
3007;7898558440958;SORVETE COPÃO NAPOLITANO 150G;6,45;8,99;Ativo
3008;7895098758369;SORVETE COPO CASADINHO 100G;5,08;6,99;Ativo
3670;7895098758406;SORVETE CREME C/CHOCOLATE 1.500L;10,00;19,99;Ativo
5501;7899975802695;SORVETE DA FRUTA COCO;4,20;6,50;Ativo
5502;7899975802640;SORVETE DA FRUTA MARACUJA;4,00;6,50;Ativo
5503;7899975802725;SORVETE DA FRUTA UVA;4,00;5,50;Ativo
5448;7898901198086;SORVETE DE AÇAI C/BANANA;3,90;4,50;Ativo
10251;7898473366210;SORVETE DELICATTE JUNIOR ABA/VINHO 400ML;7,10;8,50;Ativo
12369;7898473364407;SORVETE DELICCI 1.8L TENTACAO;22,10;30,99;Ativo
10177;7898473364414;SORVETE DELICCI 1.8L TORTA ALEMA;22,10;30,99;Ativo
10517;7898473364230;SORVETE DELICCI ABACAXI 1,8L;22,10;30,99;Ativo
10476;7898473366319;SORVETE DELICCI ACAI 75G;5,81;8,50;Ativo
9623;7898473366326;SORVETE DELICCI BLACK 65G;5,81;9,00;Ativo
10362;7898473364254;SORVETE DELICCI CHOC BR C AVELA 1,8L;22,10;30,99;Ativo
9624;7898473366340;SORVETE DELICCI COOKIES 65G;5,81;9,00;Ativo
9528;7898473366067;SORVETE DELICCI DELITELLA 65G;3,95;5,00;Ativo
12147;7898473364292;SORVETE DELICCI MILHO VERDE 1,8L;22,10;30,99;Ativo
10791;7898473364377;SORVETE DELICCI NAPOLITANO 1,8 L;22,10;30,99;Ativo
9523;7898473364308;SORVETE DELICCI S/FLOCOS 1.8L;22,10;30,99;Ativo
9524;7898473364322;SORVETE DELICCI S/LEITINHO TRUFADO 1.8L;22,10;30,99;Ativo
12146;7898473364681;SORVETE DELICCI SUPREME FLOCOS 1,5L;20,00;27,99;Ativo
9525;7898473365992;SORVETE DELICCI TRES SENSACOES 1.8L;22,10;30,99;Ativo
9531;7898473364049;SORVETE DELICCI TRUFADO 1.5L;21,40;27,99;Ativo
10078;7898473366470;sorvete deliccito 65g;5,40;7,50;Ativo
9378;7898473364001;SORVETE DELICINHO ALGODAO DOCE 50G;1,18;2,00;Ativo
9384;7898473363462;SORVETE DELICINHO CHOCOLATE 50G;1,18;2,00;Ativo
9380;7898473366289;SORVETE DELICINHO FLOCOS 50G;0,00;2,00;Ativo
9385;7898473363431;SORVETE DELICINHO LEITE COND 50G;1,18;2,00;Ativo
9386;7898473363455;SORVETE DELICINHO LIMAO SUICO 50G;1,18;2,00;Ativo
9383;7898473363394;SORVETE DELICINHO MARACUJA 50G;1,18;2,00;Ativo
9382;7898473363417;SORVETE DELICINHO MILHO VERDE 50G;1,18;2,00;Ativo
9379;7898473363387;SORVETE DELICINHO MORANGO 50G;1,18;2,00;Ativo
9381;7898473363400;SORVETE DELICINHO UVA 50G;1,18;2,00;Ativo
5437;619205109427;SORVETE DOCE DE LEITE SELETA;0,00;4,00;Ativo
5498;7899975802749;SORVETE FINI DENTADURA;7,00;7,00;Ativo
5499;7899975801704;SORVETE FINI TUBES MORANGO;4,50;5,50;Ativo
7353;7898558440712;SORVETE FLOCOS BRUNA 2L;23,50;29,99;Ativo
9526;7898473363479;SORVETE GRELO S/FRUTAS VERM 1.5L;21,40;27,99;Ativo
3673;7898558440132;SORVETE JULINHA FESTA 50G;3,72;4,99;Ativo
5435;7898558440279;SORVETE LEITE CONDENSADO SELETA;4,00;4,00;Ativo
3674;7898146673089;SORVETE MANCHA LINGUA 60G;1,20;1,80;Ativo
5504;7891000120521;SORVETE MASSA FLOCOS 1500L;17,50;24,90;Ativo
5505;7891000120071;SORVETE MASSA NAPOLITANO 1500L;17,50;24,90;Ativo
5440;745110275176;SORVETE MORANGO COM LEITE CONDENSADO;9,50;9,50;Ativo
5436;7898558440323;SORVETE MORANGO FRUTA NO PALITO;4,00;4,50;Ativo
5428;619205109397;SORVETE NINHO TRUFADO FAVORITOS;0,00;7,00;Ativo
5426;7897548021337;SORVETE PISTACHE PREMIUM;0,00;7,99;Ativo
3010;7895098758383;SORVETE POTÃO 1.5L MORANGO C CHOCOLATE;14,50;19,99;Ativo
3011;7898558440729;SORVETE POTÃO 2L NAPOLITANO;23,50;29,99;Ativo
8695;70341280294;SORVETE POTAO PISTACHE 2L;23,50;29,99;Ativo
3135;7896549202974;SORVETE SHOWBLITO 65G;5,96;8,50;Ativo
3671;7895098758352;SORVETE SKI BRUNA 70G;4,48;5,50;Ativo
5434;745110275251;SORVETE SKI BRUNA MINI 105G;0,00;11,00;Ativo
5500;7899975802732;SORVETE SONHO DE VALSA;14,00;14,00;Ativo
7015;7898558440903;SORVETE SURPREENDENTE BRUNA MORANGO 1.8L;23,00;33,00;Ativo
9401;7898901196396;SORVETE TABLETS 65G;4,50;6,00;Ativo
3878;7898267242287;SORVTE CHOCOLITANO BRUNA 2L;26,26;29,99;Ativo
9527;7898473366203;SORVTE DELICCI JUNIOR S/FLOCOS 400ML;7,10;9,99;Ativo
8047;7894650009567;SPRAY REPELENTE OFF 170ML;15,05;24,99;Ativo
10343;7898557794076;SPRAY TINTA INFINITY LARANJA 200ML;15,90;23,99;Ativo
2292;7798040469323;SPRING POP LOL 14G;1,21;1,99;Ativo
2291;7896624202585;SPRING POP MINIONS 14G;1,21;1,99;Ativo
2297;7894900680508;SPRIT LEMON FRESH;2,94;4,49;Ativo
7240;7894900680522;SPRITE LEMON FRESH 1.5L;5,39;7,99;Ativo
3974;7894900680614;SPRITE LEMON FRESH 310ML;2,22;3,49;Ativo
1845;7894900681062;SPRITE LIMÃO 2L;7,62;8,99;Ativo
4090;7894900060010;SPRITE SEM AÇUCAR 350ML;3,07;4,75;Ativo
10055;2789609890226;ST.FLOR YPE 85G OLEOS ESSENC.ROSAS BCAS AVELA;1,10;1,99;Ativo
6230;7891164111519;STEAK CARNE DE FRANGO AURORA 100G;1,51;2,29;Ativo
2130;7891515474737;STEAK DE FRANGO SADIA UND.;1,64;2,49;Ativo
7147;7894904958160;STEAK DE QUEIJO SEARA 100G;1,60;2,49;Ativo
3099;7894904577873;STEAK FGO REZENDE 100G;1,53;2,29;Ativo
10834;7896275920258;STEAK FRANGO FRIMESA 100G;1,78;2,59;Ativo
1853;7896419713852;STEAK LAR 100G;1,19;1,99;Ativo
1852;7891515474126;STEAK PERDIGÃO 100G;1,66;2,79;Ativo
5743;7891515474133;STEAK RECHEADO PRES. QUEIJO 100G;0,00;3,49;Ativo
3654;7894904928507;STEAK SEARA SABOR TRADICIONAL 100G;1,45;2,49;Ativo
7305;7891164137373;STEAK TARD NOBRE 100G;1,45;1,99;Ativo
5244;7891330018215;STICK BIBS AO LEITE 32G;1,79;2,69;Ativo
5243;7891330018307;STICK BIBS MOUSSE DE LIMÃO 32G;1,69;2,49;Ativo
6652;7891330019250;STICKS AMOR CARIOCA BRANCO 32G;1,79;2,69;Ativo
6654;7891330018796;STICKS AMOR CARIOCA CHOC 32G;1,79;2,69;Ativo
6653;7891330018512;STICKS AMOR CARIOCA NAPOLITANO 32G;2,39;3,49;Ativo
9869;7896005312285;SUCO 100% TIAL S/ LARANJA E MACA 250ML;3,29;4,99;Ativo
9868;7896005312292;SUCO 100% TIAL S/ UVA E PERA 250ML;3,29;4,99;Ativo
6971;7896267781812;SUCO 100% UVA PANIZZON 1.4L;12,69;17,99;Ativo
3425;7894900087017;SUCO ADES ABACAXI 200ML;0,60;3,99;Ativo
3303;7894900087079;SUCO ADES MAÇA 200ML;1,99;1,99;Ativo
4226;7894900087093;SUCO ADES MORANGO 200ML;2,69;3,99;Ativo
3697;7894900087055;SUCO ADES SOJA+LARANJA 200ML;2,69;3,99;Ativo
3696;7894900087116;SUCO ADES SOJA+PESSEGO 200ML;2,69;3,99;Ativo
3304;7894900087130;SUCO ADES UVA 200ML;1,99;1,99;Ativo
4403;7898931140277;SUCO AMAVITA CAJU 35G;0,55;0,79;Ativo
4402;7898931140031;SUCO AMAVITA MANGA 35G;0,55;0,79;Ativo
4405;7898931140291;SUCO AMAVITA TANGERINA 35G;0,55;0,79;Ativo
6316;7896327516736;SUCO APTI LARANJA 20G;0,60;0,99;Ativo
6315;7896327516798;SUCO APTI MANGA 20G;0,55;0,99;Ativo
6314;7896327516774;SUCO APTI MARACUJA 20G;0,60;0,99;Ativo
6318;7896327516804;SUCO APTI MORANGO 20G;0,55;0,99;Ativo
4404;7896327512677;SUCO APTI PESSEGO 25G;0,00;0,75;Ativo
6317;7896327516781;SUCO APTI UVA 20G;0,60;0,99;Ativo
5623;7896843200300;SUCO BIO FRUTAS CITR. 390ML;1,59;2,25;Ativo
4755;7896843200997;SUCO BIO LEVE ABACAXI/HORTELÃ 390ML;1,59;2,25;Ativo
4756;7896843201000;SUCO BIO LEVE ACER/LAR.390ML;1,59;2,25;Ativo
4754;7896843200324;SUCO BIO LEVE UVA 390ML;1,59;2,25;Ativo
5423;7896843200980;SUCO BIOLEVE ACAI E GUARANA 390ML;1,59;2,25;Ativo
5424;7896843200355;SUCO BIOLEVE FRUTAS TROPICAIS 390ML;1,41;1,99;Ativo
5874;7896843200317;SUCO BIOLEVE LIMONADA 390ML;1,59;2,25;Ativo
4731;7898608071286;SUCO BR FRUIT S.MARACUJA 1L;3,05;4,49;Ativo
7270;7896706301946;SUCO CAJU POP FRUTA 25G;0,61;0,99;Ativo
6136;7898027658778;SUCO CAMP BAUNILHA C/LIMAO 15G;0,64;0,99;Ativo
6313;7898027652134;SUCO CAMP COCO VERDE 15G;0,64;0,99;Ativo
7633;7898027656743;SUCO CAMP GOIABA 15G;0,61;0,99;Ativo
3809;7898027654169;SUCO CAMP GOIABA 1L;3,75;5,29;Ativo
6133;7898027650802;SUCO CAMP LARANJA FOOD SERVICE 150G;5,53;7,99;Ativo
6134;7898027650833;SUCO CAMP LIMAO FOOD SERVICE 150G;5,53;7,99;Ativo
6132;7898027654831;SUCO CAMP MARACUJA 200ML;1,36;1,99;Ativo
2278;7898027654114;SUCO CAMP UVA 1L;2,95;3,99;Ativo
2288;7896931614156;SUCO CAMPO LARGO LAR. 250ML;2,61;3,69;Ativo
2468;7896931614170;SUCO CAMPO LARGO LARANJA 1.35L;8,75;12,29;Ativo
2470;7896931614163;SUCO CAMPO LARGO LARANJA 900ML;6,39;8,99;Ativo
2469;7896931614149;SUCO CAMPO LARGO UVA 1.35L;12,99;19,99;Ativo
122;1797;SUCO CAMPO LARGO UVA 250ML;2,79;3,99;Ativo
2289;7896931614125;SUCO CAMPO LARGO UVA 250ML;2,79;3,99;Ativo
2290;7896931614132;SUCO CAMPO LARGO UVA 900ML;6,85;9,69;Ativo
8444;7622210696632;SUCO CLIGHT LARANJA 8G;1,11;1,69;Ativo
7660;7896005400029;SUCO CONCENTRADO CAJU DA FRUTA 500ML;2,99;4,49;Ativo
8632;7898378181055;SUCO D+ GOIABA 1L;3,99;5,99;Ativo
8630;7898378181017;SUCO D+ LARANJA 1L;3,99;5,99;Ativo
8631;7898378181048;SUCO D+ MANGA 1L;3,99;5,99;Ativo
8629;7898378181031;SUCO D+ MARACUJA 1L;3,99;5,99;Ativo
8628;7898378181024;SUCO D+ UVA ROXA 1L;3,99;5,99;Ativo
5818;7896005401279;SUCO DA FRUTA CAJU 1L;3,89;5,49;Ativo
5817;7896005403587;SUCO DA FRUTA GOIABA 1L;3,79;5,49;Ativo
5000;7896005403518;SUCO DA FRUTA LARANJA 1L;3,29;4,99;Ativo
5002;7896005402757;SUCO DA FRUTA MARACUJA 1L;3,89;5,49;Ativo
5001;7896005403525;SUCO DA FRUTA UVA 1L;3,89;5,49;Ativo
5007;7896005401187;SUCO DAFRUTA MARACUJA 200ML;1,19;1,75;Ativo
7778;7896005310458;SUCO DE ABACAXI C/HORT TIAL 330ML;2,62;3,49;Ativo
7780;7896005310120;SUCO DE GOIABA TIAL 330ML;2,62;3,49;Ativo
7980;7898953148770;SUCO DE LARANJA ADOCADO FRUITZ 1.5L;13,59;19,99;Ativo
7981;7898953148787;SUCO DE LARANJA ADOCADO FRUITZ 3L;25,99;36,99;Ativo
7979;7898953148831;SUCO DE LARANJA ADOCADO FRUITZ 900ML;8,99;12,99;Ativo
10058;7898953148879;SUCO DE LARANJA INTEGRAL PET 1,5 L;18,99;26,99;Ativo
9169;7896000598448;SUCO DE MAÇA MAGUARY 100%;7,54;12,99;Ativo
7776;7896005310113;SUCO DE MANGA TIAL 330ML;2,77;3,99;Ativo
7777;7896005310137;SUCO DE MARACUJA TIAL 330ML;2,62;3,49;Ativo
6200;7894900611076;SUCO DE UVA 100% DEL VALLE 1.5L;13,77;19,99;Ativo
2110;7891141019838;SUCO DE UVA AURORA 1.5;15,54;22,99;Ativo
7779;7896005310625;SUCO DE UVA C/MORANGO TIAL 330ML;2,62;3,49;Ativo
5602;7891141036170;SUCO DE UVA INTEGRAL AURORA 1.5L;13,99;20,99;Ativo
4532;7896623100462;SUCO DE UVA XANDO 900ML;11,29;15,99;Ativo
4987;7898341431637;SUCO DEL VALE CAJU 1L;7,34;10,49;Ativo
3060;7894900563719;SUCO DEL VALE KAPO LARANJA 200ML;2,18;2,99;Ativo
4860;7898341431651;SUCO DEL VALE LARANJA 1L;7,34;10,49;Ativo
5408;7894900660401;SUCO DEL VALE MANGA 290ML;3,51;4,99;Ativo
2214;7894900660302;SUCO DEL VALE MARAC. 290ML;3,51;4,99;Ativo
3428;7894900552508;SUCO DEL VALE PESSEGO 1L;3,14;4,49;Ativo
3106;7894900660319;SUCO DEL VALE PESSEGO. 290ML;3,51;4,99;Ativo
11041;7894900664041;SUCO DEL VALLE  ABACAXI/TANG 1L;7,34;10,49;Ativo
3796;7894900610017;SUCO DEL VALLE 100% LARANJA 1L;8,46;11,99;Ativo
5867;7894900612004;SUCO DEL VALLE 100% MACA 1L;7,47;10,99;Ativo
6460;7894900611014;SUCO DEL VALLE 100% UVA 1L;14,49;19,99;Ativo
4223;7894900660364;SUCO DEL VALLE ABACAXI  1L;7,34;10,49;Ativo
2261;7894900558005;SUCO DEL VALLE F.LAR. 250ML;1,10;1,75;Ativo
2260;7894900558500;SUCO DEL VALLE F.LIMÃO 250ML;1,10;1,75;Ativo
6189;7894900558098;SUCO DEL VALLE FRESH LAR 250ML;1,26;1,99;Ativo
2324;7894900558029;SUCO DEL VALLE FRESH LARAN 1.5;3,79;5,49;Ativo
6276;7894900558111;SUCO DEL VALLE FRESH LARAN 1.5;0,00;5,49;Ativo
6308;7894900558623;SUCO DEL VALLE FRESH LIM 1.5L;4,47;6,49;Ativo
2327;7894900558524;SUCO DEL VALLE FRESH LIM 1.5L;3,79;5,49;Ativo
6267;7894900558609;SUCO DEL VALLE FRESH LIMAO 250ML;1,04;1,99;Ativo
5697;7894900557626;SUCO DEL VALLE FRESH UVA 1.5L;4,00;5,49;Ativo
2325;7894900557534;SUCO DEL VALLE FRESH UVA 1.5L;3,79;5,49;Ativo
7788;7894900666526;SUCO DEL VALLE FRUT FRUTAS CITRICAS 1.5L;5,44;7,99;Ativo
7641;7894900556063;SUCO DEL VALLE FRUT LARANJA 1.5L;5,44;7,99;Ativo
7647;7894900550061;SUCO DEL VALLE FRUT UVA 1.5L;5,44;7,99;Ativo
2871;7894900550030;SUCO DEL VALLE FRUT UVA 1L;4,25;5,99;Ativo
2763;7894900550054;SUCO DEL VALLE FRUT UVA 450ML;2,88;3,99;Ativo
7194;7894900666540;SUCO DEL VALLE FRUTAS 250ML;1,57;2,49;Ativo
4505;7894900660418;SUCO DEL VALLE LARANJA 200ML;2,39;3,49;Ativo
7789;7894900556094;SUCO DEL VALLE LARANJA 250ML;1,57;2,49;Ativo
5494;7894900660357;SUCO DEL VALLE MANGA 1L;7,34;10,49;Ativo
11042;7894900664034;SUCO DEL VALLE MANGA/MORANGO 1L;7,34;10,49;Ativo
5868;7898341431620;SUCO DEL VALLE MARCUJA 1L;7,34;10,49;Ativo
6268;7898341431606;SUCO DEL VALLE PESSEGO 1L;6,61;10,49;Ativo
5012;7898341431699;SUCO DEL VALLE PESSEGO 1L;7,34;10,49;Ativo
8288;7894900660555;SUCO DEL VALLE S/GOIABA 1L;7,34;10,49;Ativo
8986;7894900551068;SUCO DEL VALLE S/LIMAO 1.5L;5,44;7,99;Ativo
4199;7898341431583;SUCO DEL VALLE UVA 1L;7,34;10,49;Ativo
4225;7894900660432;SUCO DEL VALLE UVA 200ML;2,39;3,49;Ativo
7683;7894900550092;SUCO DEL VALLE UVA 250ML;1,57;2,49;Ativo
1668;7894900660333;SUCO DEL VALLE UVA 290ML;3,51;4,99;Ativo
1772;7896490290600;SUCO EM PÓ 25G CAJU;0,62;0,79;Ativo
65;1224;SUCO EM PÓ 25G MANGA;0,62;0,79;Ativo
1773;7896490290679;SUCO EM PÓ 25G MANGA;0,62;0,99;Ativo
1771;7896490290730;SUCO EM PÓ 25G UVA;0,68;0,99;Ativo
4737;7896327512622;SUCO EM PÓ ABACAXI APTI 25G;0,53;0,79;Ativo
5784;7898027656699;SUCO EM PO CAMP LIMAO 15G;0,33;0,99;Ativo
4170;7896490290631;SUCO EM PÓ FRISCO GUARANÁ 25G;0,69;1,15;Ativo
3782;7896327512646;SUCO EM PÓ LARANJA APTI 25G;0,45;0,75;Ativo
3783;7896327512639;SUCO EM PÓ LIMÃO APTI 25G;0,39;0,75;Ativo
3784;7896327500940;SUCO EM PÓ MANGA APTI 25G;0,45;0,75;Ativo
3785;7896327512714;SUCO EM PÓ MARACUJA APTI 25G;0,45;0,75;Ativo
3781;7896327501275;SUCO EM PÓ MORANGO APTI 25G;0,45;0,75;Ativo
3780;7896327512721;SUCO EM PÓ UVA APTI 25G;0,39;0,75;Ativo
5765;7896045108817;SUCO FRISCO BAUNILHA C/LIMAO 25G;0,80;1,19;Ativo
7391;7896045112425;SUCO FRISCO LARANJAC/ACEROLA 18G;0,69;1,15;Ativo
7389;7896045112623;SUCO FRISCO MARACUJA 18G;0,69;1,15;Ativo
4171;7896045102945;SUCO FRISCO MORANGO COM IORGUTE 25G;0,69;1,15;Ativo
7832;7896045112098;SUCO FRISCO S/ABACAXI 18G;0,47;1,15;Ativo
7833;7896045112630;SUCO FRISCO S/CAJA 18G;0,69;1,15;Ativo
7834;7896045112470;SUCO FRISCO S/GRAVIOLA 18G;0,69;1,15;Ativo
7990;7896045112081;SUCO FRISCO S/LARANJA 18G;0,47;1,15;Ativo
7991;7896045112128;SUCO FRISCO S/LIMAO 18G;0,69;1,15;Ativo
7992;7896045112111;SUCO FRISCO S/MANGA 18G;0,47;1,15;Ativo
7835;7896045112135;SUCO FRISCO S/MARACUJA 18G;0,47;1,15;Ativo
7836;7896045112142;SUCO FRISCO S/MORANGO 18G;0,47;1,15;Ativo
7837;7896045112418;SUCO FRISCO S/SALADA D FRUTAS 18G;0,69;1,15;Ativo
7989;7896045112104;SUCO FRISCO S/UVA 18G;0,47;1,15;Ativo
120;1789;SUCO FRUIT SHOOT LARANJA 150ML;0,69;1,19;Ativo
1940;7896000597267;SUCO FRUIT SHOOT LARANJA 150ML;0,99;1,49;Ativo
2283;7896000597298;SUCO FRUIT SHOOT MAÇA V 150ML;0,69;1,19;Ativo
119;1788;SUCO FRUIT SHOOT UVA 150ML;0,69;1,19;Ativo
8249;7898344176313;SUCO FRUTA AKI CAJU 200ML;1,24;1,75;Ativo
8250;7898344177402;SUCO FRUTA AKI PESSEGO 200ML;1,16;1,75;Ativo
10544;7898344178751;SUCO FRUTA AKI S/ABACAXI 200ML;1,24;1,79;Ativo
7938;7898344177358;SUCO FRUTA AKI S/GOIABA 200ML;1,24;1,75;Ativo
7941;7898344177365;SUCO FRUTA AKI S/LARANJA 200ML;1,24;1,79;Ativo
7939;7898344176801;SUCO FRUTA AKI S/MACA VERDE 200ML;1,10;1,75;Ativo
7937;7898344177372;SUCO FRUTA AKI S/MANGA 200ML;1,24;1,79;Ativo
7940;7898344175927;SUCO FRUTA AKI S/MELANCIA 200ML;1,10;1,75;Ativo
6945;7898344177419;SUCO FRUTA AKI UVA 200ML;1,24;1,79;Ativo
7273;7896706302448;SUCO GOIABA POP FRUTA 25G;0,61;0,99;Ativo
66;1240;SUCO INT UVA AURORA 1.500ML;10,50;14,49;Ativo
1788;7891141007477;SUCO INT UVA AURORA 500ML;5,90;8,19;Ativo
7278;7896706303841;SUCO JABUTICABA POP FRUTA 25G;0,61;0,99;Ativo
10581;7898942775642;SUCO JUQ S/UVA 200ML;2,54;3,69;Ativo
2115;7894900603712;SUCO KAPO ABACAXI.200ML;2,06;2,99;Ativo
3683;7894900650020;SUCO KAPO FRUTA CITRICAS 200ML;2,18;2,99;Ativo
2905;7894900650037;SUCO KAPO MAÇA 200ML;2,18;2,99;Ativo
2114;7894900573718;SUCO KAPO MARACUJA.200ML;2,18;2,99;Ativo
2112;7894900583717;SUCO KAPO MORANGO.200ML;2,18;2,99;Ativo
10550;7894900650365;SUCO KAPO OLHO DO PIRATA 200ML;2,18;2,99;Ativo
2113;7894900593716;SUCO KAPO UVA.200ML;2,18;2,99;Ativo
7269;7896706304534;SUCO LIMONADA POP FRUTA 25G;0,61;0,99;Ativo
2133;7896000530325;SUCO MAGAURY UVA 1L;4,99;6,99;Ativo
10648;7896005404133;SUCO MAGUARY ABACAXI 1L;4,29;6,99;Ativo
1820;7896000593979;SUCO MAGUARY ABACAXI 1L;4,66;6,99;Ativo
3957;7896000595553;SUCO MAGUARY ABACAXI C/HORTELÃ 1L;3,69;5,69;Ativo
3954;7896000530356;SUCO MAGUARY CAJU 1L;3,93;5,99;Ativo
